source_type,source,candidate_id,score,context_snippet
pdf_image,MODULE 3_MindChange_part3#page=20#docs\pdf_images\MODULE 3_MindChange_part3\page_20_img3.png,M3-Q10,0.129,"•Task: Patterns of brain activation during functional MRI 
scanning were determined while subjects performed 
1. a novel Internet search task
Googling
2.   or a control task of reading text on a 
computer screen formatted to simulate 
the prototypic layout of a printed book
 Read 
this text"
pdf_image,MODULE 3_MindChange_part3#page=21#docs\pdf_images\MODULE 3_MindChange_part3\page_21_img1.png,M3-Q08,0.135,"While the brains of the two groups 
showed similar patterns of 
activation during the text reading 
task…
Googling
Read 
this text
…the activation patterns were 
markedly different during the 
Internet search task"
pdf_image,MODULE 3_MindChange_part3#page=21#docs\pdf_images\MODULE 3_MindChange_part3\page_21_img2.png,M3-Q08,0.135,"While the brains of the two groups 
showed similar patterns of 
activation during the text reading 
task…
Googling
Read 
this text
…the activation patterns were 
markedly different during the 
Internet search task"
pdf_image,MODULE 3_MindChange_part3#page=21#docs\pdf_images\MODULE 3_MindChange_part3\page_21_img3.png,M3-Q08,0.135,"While the brains of the two groups 
showed similar patterns of 
activation during the text reading 
task…
Googling
Read 
this text
…the activation patterns were 
markedly different during the 
Internet search task"
pdf_image,MODULE 3_MindChange_part3#page=22#docs\pdf_images\MODULE 3_MindChange_part3\page_22_img1.png,M1-Q20,0.139,"• The brain scans of the Net-naive group 
showed an activation pattern similar to that 
of their text reading task.
• Net-savvy group demonstrated significant 
increases in activity in additional regions 
that control decision making, complex 
reasoning, and vision
• After only five days of spending"
pdf_image,MODULE 3_MindChange_part3#page=22#docs\pdf_images\MODULE 3_MindChange_part3\page_22_img2.png,M1-Q20,0.139,"• The brain scans of the Net-naive group 
showed an activation pattern similar to that 
of their text reading task.
• Net-savvy group demonstrated significant 
increases in activity in additional regions 
that control decision making, complex 
reasoning, and vision
• After only five days of spending"
pdf_image,MODULE 3_MindChange_part3#page=22#docs\pdf_images\MODULE 3_MindChange_part3\page_22_img3.png,M1-Q20,0.139,"• The brain scans of the Net-naive group 
showed an activation pattern similar to that 
of their text reading task.
• Net-savvy group demonstrated significant 
increases in activity in additional regions 
that control decision making, complex 
reasoning, and vision
• After only five days of spending"
pdf_image,MODULE 3_MindChange_part3#page=23#docs\pdf_images\MODULE 3_MindChange_part3\page_23_img1.png,M1-Q12,0.115,"When we search information we organize facts
Connections 
between facts
Highlight 
concepts
Create 
maps
History
Hyperlinks
Key words
VideosAudio"
pdf_image,MODULE 3_MindChange_part3#page=23#docs\pdf_images\MODULE 3_MindChange_part3\page_23_img2.png,M1-Q12,0.115,"When we search information we organize facts
Connections 
between facts
Highlight 
concepts
Create 
maps
History
Hyperlinks
Key words
VideosAudio"
pdf_image,MODULE 3_MindChange_part3#page=23#docs\pdf_images\MODULE 3_MindChange_part3\page_23_img3.png,M1-Q12,0.115,"When we search information we organize facts
Connections 
between facts
Highlight 
concepts
Create 
maps
History
Hyperlinks
Key words
VideosAudio"
pdf_image,MODULE 3_MindChange_part3#page=23#docs\pdf_images\MODULE 3_MindChange_part3\page_23_img4.png,M1-Q12,0.115,"When we search information we organize facts
Connections 
between facts
Highlight 
concepts
Create 
maps
History
Hyperlinks
Key words
VideosAudio"
pdf_image,MODULE 3_MindChange_part3#page=24#docs\pdf_images\MODULE 3_MindChange_part3\page_24_img1.png,M3-Q10,0.127,"Internet 
exploration
• As a type of hypermedia, the Internet combines graphics, 
audio, video, text and hyperlinks in an interactive and 
nonlinear environment. 
• Users must decide how to find information, what 
information to read, which hyperlinks to followand 
when to modify behaviours. 
• Cons"
pdf_image,MODULE 3_MindChange_part3#page=24#docs\pdf_images\MODULE 3_MindChange_part3\page_24_img2.png,M3-Q10,0.127,"Internet 
exploration
• As a type of hypermedia, the Internet combines graphics, 
audio, video, text and hyperlinks in an interactive and 
nonlinear environment. 
• Users must decide how to find information, what 
information to read, which hyperlinks to followand 
when to modify behaviours. 
• Cons"
pdf_image,MODULE 3_MindChange_part3#page=25#docs\pdf_images\MODULE 3_MindChange_part3\page_25_img1.png,M3-Q10,0.106,"Internet 
exploration
• Researchers have identified that learners with low
domain knowledge, on average, have exhibited little or 
no learning gains after studying from hypermedia 
environments, including the Internet
• In general, attention has been regarded as a major 
influence on the information"
pdf_image,MODULE 3_MindChange_part3#page=25#docs\pdf_images\MODULE 3_MindChange_part3\page_25_img2.png,M3-Q10,0.106,"Internet 
exploration
• Researchers have identified that learners with low
domain knowledge, on average, have exhibited little or 
no learning gains after studying from hypermedia 
environments, including the Internet
• In general, attention has been regarded as a major 
influence on the information"
pdf_image,MODULE 3_MindChange_part3#page=26#docs\pdf_images\MODULE 3_MindChange_part3\page_26_img1.png,M4-Q11,0.116,"• Eye-gaze was recorded
• Eye-gaze information was used to 
determine the time spent 
attending to relevant information. 
• Based on the time spent viewing 
relevant look zones the following 
two scores were created: 
(a) the duration of time spent 
within the look-zone during 
the initial visit of "
pdf_image,MODULE 3_MindChange_part3#page=27#docs\pdf_images\MODULE 3_MindChange_part3\page_27_img1.png,M3-Q14,0.115,"Internet 
exploration
• N = 84 undergraduate students with high 
and low levels of sustained attention (65 
females and 19 males, with a mean age 
of 20.46 years)
• Students were tasked with navigating 
the Internet for 20 minutes to learn 
about how tropical cyclones form"
pdf_image,MODULE 3_MindChange_part3#page=27#docs\pdf_images\MODULE 3_MindChange_part3\page_27_img2.png,M3-Q14,0.115,"Internet 
exploration
• N = 84 undergraduate students with high 
and low levels of sustained attention (65 
females and 19 males, with a mean age 
of 20.46 years)
• Students were tasked with navigating 
the Internet for 20 minutes to learn 
about how tropical cyclones form"
pdf_image,MODULE 3_MindChange_part3#page=28#docs\pdf_images\MODULE 3_MindChange_part3\page_28_img1.png,M1-Q12,0.132,"• Students with high level of attention →more frequently guided their 
learning in a linear manner, alternating between search engine results 
and first links. Rarely did these learners select hyperlinks presented 
on the links themselves, and it was these students who performed 
better on the test
"
pdf_image,MODULE 3_MindChange_part3#page=28#docs\pdf_images\MODULE 3_MindChange_part3\page_28_img2.png,M1-Q12,0.132,"• Students with high level of attention →more frequently guided their 
learning in a linear manner, alternating between search engine results 
and first links. Rarely did these learners select hyperlinks presented 
on the links themselves, and it was these students who performed 
better on the test
"
pdf_image,MODULE 3_MindChange_part3#page=29#docs\pdf_images\MODULE 3_MindChange_part3\page_29_img1.png,M3-Q10,0.106,"• Learners with low levels of sustained attention →typically took advantage 
of the opportunity to jump around between sources of information. While 
they alternated between search engine results and first links, the low-
attending learners engaged in far more exploration of the hyperlinks 
presente"
pdf_image,MODULE 3_MindChange_part3#page=29#docs\pdf_images\MODULE 3_MindChange_part3\page_29_img2.png,M3-Q10,0.106,"• Learners with low levels of sustained attention →typically took advantage 
of the opportunity to jump around between sources of information. While 
they alternated between search engine results and first links, the low-
attending learners engaged in far more exploration of the hyperlinks 
presente"
pdf_image,MODULE 3_MindChange_part3#page=30#docs\pdf_images\MODULE 3_MindChange_part3\page_30_img1.png,M1-Q20,0.111,"Internet exploration 
and generations 
• Such variations in 
performance can be even 
more marked when we look 
across age groups
Google generation
(born after 1993)
Generation Y
(1973<born<1994)
Generation X
(born before 1973)
→Younger generations were faster but less confident about 
the answers"
pdf_image,MODULE 3_MindChange_part3#page=31#docs\pdf_images\MODULE 3_MindChange_part3\page_31_img1.png,M1-Q28,0.133,"Reading
from books to 
screens
 Read 
this text"
pdf_image,MODULE 3_MindChange_part3#page=31#docs\pdf_images\MODULE 3_MindChange_part3\page_31_img2.png,M1-Q28,0.133,"Reading
from books to 
screens
 Read 
this text"
pdf_image,MODULE 3_MindChange_part3#page=31#docs\pdf_images\MODULE 3_MindChange_part3\page_31_img3.png,M1-Q28,0.133,"Reading
from books to 
screens
 Read 
this text"
pdf_image,MODULE 3_MindChange_part3#page=31#docs\pdf_images\MODULE 3_MindChange_part3\page_31_img4.png,M1-Q28,0.133,"Reading
from books to 
screens
 Read 
this text"
pdf_image,MODULE 3_MindChange_part3#page=32#docs\pdf_images\MODULE 3_MindChange_part3\page_32_img1.png,M3-Q08,0.117,"Readings
• The authors explored 
effects of the 
technological interface 
on reading 
comprehension in a 
Norwegian school 
context
• N = 72 tenth graders from 
2 different primary 
schools in Norway.
• Students randomized into 2 groups:
Read 
this text
Read the same text as pdf 
on a computer scree"
pdf_image,MODULE 3_MindChange_part3#page=32#docs\pdf_images\MODULE 3_MindChange_part3\page_32_img2.png,M3-Q08,0.117,"Readings
• The authors explored 
effects of the 
technological interface 
on reading 
comprehension in a 
Norwegian school 
context
• N = 72 tenth graders from 
2 different primary 
schools in Norway.
• Students randomized into 2 groups:
Read 
this text
Read the same text as pdf 
on a computer scree"
pdf_image,MODULE 3_MindChange_part3#page=32#docs\pdf_images\MODULE 3_MindChange_part3\page_32_img3.png,M3-Q08,0.117,"Readings
• The authors explored 
effects of the 
technological interface 
on reading 
comprehension in a 
Norwegian school 
context
• N = 72 tenth graders from 
2 different primary 
schools in Norway.
• Students randomized into 2 groups:
Read 
this text
Read the same text as pdf 
on a computer scree"
pdf_image,MODULE 3_MindChange_part3#page=32#docs\pdf_images\MODULE 3_MindChange_part3\page_32_img4.png,M3-Q08,0.117,"Readings
• The authors explored 
effects of the 
technological interface 
on reading 
comprehension in a 
Norwegian school 
context
• N = 72 tenth graders from 
2 different primary 
schools in Norway.
• Students randomized into 2 groups:
Read 
this text
Read the same text as pdf 
on a computer scree"
pdf_image,MODULE 3_MindChange_part3#page=33#docs\pdf_images\MODULE 3_MindChange_part3\page_33_img1.png,M4-Q17,0.116,"Readings
• Regression analysis was 
carried out to investigate to 
what extent reading 
modality would influence 
the students’ scores on the 
reading comprehension 
measure
• RESULTS: students who 
read texts in print scored 
better on the reading 
comprehension test
• Pedagogical implications?
"
pdf_image,MODULE 3_MindChange_part3#page=33#docs\pdf_images\MODULE 3_MindChange_part3\page_33_img2.png,M4-Q17,0.116,"Readings
• Regression analysis was 
carried out to investigate to 
what extent reading 
modality would influence 
the students’ scores on the 
reading comprehension 
measure
• RESULTS: students who 
read texts in print scored 
better on the reading 
comprehension test
• Pedagogical implications?
"
pdf_image,MODULE 3_MindChange_part3#page=33#docs\pdf_images\MODULE 3_MindChange_part3\page_33_img3.png,M4-Q17,0.116,"Readings
• Regression analysis was 
carried out to investigate to 
what extent reading 
modality would influence 
the students’ scores on the 
reading comprehension 
measure
• RESULTS: students who 
read texts in print scored 
better on the reading 
comprehension test
• Pedagogical implications?
"
pdf_image,MODULE 3_MindChange_part3#page=33#docs\pdf_images\MODULE 3_MindChange_part3\page_33_img4.png,M4-Q17,0.116,"Readings
• Regression analysis was 
carried out to investigate to 
what extent reading 
modality would influence 
the students’ scores on the 
reading comprehension 
measure
• RESULTS: students who 
read texts in print scored 
better on the reading 
comprehension test
• Pedagogical implications?
"
pdf_image,MODULE 3_MindChange_part3#page=34#docs\pdf_images\MODULE 3_MindChange_part3\page_34_img1.png,M1-Q29,0.138,"Readings
• This paper aims to assess the 
usability of electronic books (e-
books) and paper books (p-
books) with objective measures, 
including user comprehension, 
eye fatigue, and perception
• N = 56 sixth-year public school 
students participated in this 
study
"
pdf_image,MODULE 3_MindChange_part3#page=35#docs\pdf_images\MODULE 3_MindChange_part3\page_35_img1.png,M3-Q10,0.113,"Readings
• Eye fatigue →Participants’ eye fatigues were measured by critical 
flicker/fusion frequency (CFF) threshold. 
• CFF is defined as the frequency at which a flickering light is in 
distinguishable from steady, non-flickering light
• CFF is widely used as highly sensitive measurement to eval"
pdf_image,MODULE 3_MindChange_part3#page=35#docs\pdf_images\MODULE 3_MindChange_part3\page_35_img2.png,M3-Q10,0.113,"Readings
• Eye fatigue →Participants’ eye fatigues were measured by critical 
flicker/fusion frequency (CFF) threshold. 
• CFF is defined as the frequency at which a flickering light is in 
distinguishable from steady, non-flickering light
• CFF is widely used as highly sensitive measurement to eval"
pdf_image,MODULE 3_MindChange_part3#page=36#docs\pdf_images\MODULE 3_MindChange_part3\page_36_img1.png,M4-Q22,0.131,"Readings
This paper was conducted in the 
following order: 
1) pre-CFF measurement, 
2) p-/e-book reading,
3) post-CFF measurement, 
4) quiz and questionnaire. 
5) exit
"
pdf_image,MODULE 3_MindChange_part3#page=36#docs\pdf_images\MODULE 3_MindChange_part3\page_36_img2.png,M4-Q22,0.131,"Readings
This paper was conducted in the 
following order: 
1) pre-CFF measurement, 
2) p-/e-book reading,
3) post-CFF measurement, 
4) quiz and questionnaire. 
5) exit
"
pdf_image,MODULE 3_MindChange_part3#page=37#docs\pdf_images\MODULE 3_MindChange_part3\page_37_img1.png,M3-Q14,0.107,"Readings
RESULTS: 
1) there is a significant “book 
effect” on quiz scores →
compared to e-books, p-books 
appear to enable better 
reading comprehension
2) Regarding eye fatigue, students 
had significantly greater eye 
fatigue after reading e-books 
than after reading p-books. 
3) Students were sa"
pdf_image,MODULE 3_MindChange_part3#page=37#docs\pdf_images\MODULE 3_MindChange_part3\page_37_img2.png,M3-Q14,0.107,"Readings
RESULTS: 
1) there is a significant “book 
effect” on quiz scores →
compared to e-books, p-books 
appear to enable better 
reading comprehension
2) Regarding eye fatigue, students 
had significantly greater eye 
fatigue after reading e-books 
than after reading p-books. 
3) Students were sa"
pdf_image,MODULE 3_MindChange_part3#page=37#docs\pdf_images\MODULE 3_MindChange_part3\page_37_img3.png,M3-Q14,0.107,"Readings
RESULTS: 
1) there is a significant “book 
effect” on quiz scores →
compared to e-books, p-books 
appear to enable better 
reading comprehension
2) Regarding eye fatigue, students 
had significantly greater eye 
fatigue after reading e-books 
than after reading p-books. 
3) Students were sa"
pdf_image,MODULE 3_MindChange_part3#page=37#docs\pdf_images\MODULE 3_MindChange_part3\page_37_img4.png,M3-Q14,0.107,"Readings
RESULTS: 
1) there is a significant “book 
effect” on quiz scores →
compared to e-books, p-books 
appear to enable better 
reading comprehension
2) Regarding eye fatigue, students 
had significantly greater eye 
fatigue after reading e-books 
than after reading p-books. 
3) Students were sa"
pdf_image,MODULE 3_MindChange_part3#page=38#docs\pdf_images\MODULE 3_MindChange_part3\page_38_img1.png,M3-Q10,0.111,"Multitasking
• A distinguishing feature of 
digital technology is the 
temptation and opportunity it 
offers for multitasking
• In a survey of two thousand children between the ages of eight and 
eighteen, the time spent multitasking between more than one 
technology medium in 1999 was 16 percent bu"
pdf_image,MODULE 3_MindChange_part3#page=39#docs\pdf_images\MODULE 3_MindChange_part3\page_39_img1.png,M3-Q10,0.102,"Multitasking
• In a survey of U.S. college 
students, 38 percent said they 
could not go for more than ten 
minutes while studying without 
checking their laptop, 
smartphone, tablet, or e-reader
• Since media multitasking involves, by definition, shifting attention 
between multiple sources, much r"
pdf_image,MODULE 3_MindChange_part3#page=40#docs\pdf_images\MODULE 3_MindChange_part3\page_40_img1.png,M3-Q10,0.131,"Multitasking
• Chronic media multitasking is quickly becoming ubiquitous, 
although processing multiple incoming streams of information is 
considered a challenge for human cognition. 
• A series of experiments addressed whether there are 
systematic differences in information processing styles betw"
pdf_image,MODULE 3_MindChange_part3#page=41#docs\pdf_images\MODULE 3_MindChange_part3\page_41_img1.png,M1-Q20,0.088,"Multitasking
• A trait media multitasking index was developed to identify 
groups of heavy and light media multitaskers. 
• The questionnaire addressed 12 different media forms: 
print media, television, computer-based video (such as 
YouTube or online television episodes), music, nonmusic
audio, vi"
pdf_image,MODULE 3_MindChange_part3#page=41#docs\pdf_images\MODULE 3_MindChange_part3\page_41_img2.png,M1-Q20,0.088,"Multitasking
• A trait media multitasking index was developed to identify 
groups of heavy and light media multitaskers. 
• The questionnaire addressed 12 different media forms: 
print media, television, computer-based video (such as 
YouTube or online television episodes), music, nonmusic
audio, vi"
pdf_image,MODULE 3_MindChange_part3#page=42#docs\pdf_images\MODULE 3_MindChange_part3\page_42_img1.png,M3-Q10,0.112,"• The goal was to examine whether there is a relationship between 
chronic media multitasking and cognitive control abilities.
• Different hypothesis →
Multitasking
Positive
Light media multitaskers exhibit 
advantages in cognitive control 
This result would motivate future work to 
establish whethe"
pdf_image,MODULE 3_MindChange_part3#page=43#docs\pdf_images\MODULE 3_MindChange_part3\page_43_img1.png,M3-Q10,0.139,"• Three tests in the study involved the subjects looking at shapes, 
numbers, or letters, but the task was to remember something about 
just some of the images on the screen and to ignore the others.
Multitasking
FILTERING TASK, example for shapes"
pdf_image,MODULE 3_MindChange_part3#page=43#docs\pdf_images\MODULE 3_MindChange_part3\page_43_img2.png,M3-Q10,0.139,"• Three tests in the study involved the subjects looking at shapes, 
numbers, or letters, but the task was to remember something about 
just some of the images on the screen and to ignore the others.
Multitasking
FILTERING TASK, example for shapes"
pdf_image,MODULE 3_MindChange_part3#page=44#docs\pdf_images\MODULE 3_MindChange_part3\page_44_img1.png,M4-Q22,0.113,"Multitasking
RESULTS: 
Heavy media multitaskers are more 
susceptible to interference from irrelevant 
environmental stimuli
CONCLUSIONS:
the high multitaskers seemed unable to 
ignore the shapes they were told to ignore, 
and were unable to filter out what wasn’t 
important to that particular task."
pdf_image,MODULE 3_MindChange_part3#page=44#docs\pdf_images\MODULE 3_MindChange_part3\page_44_img2.png,M4-Q22,0.113,"Multitasking
RESULTS: 
Heavy media multitaskers are more 
susceptible to interference from irrelevant 
environmental stimuli
CONCLUSIONS:
the high multitaskers seemed unable to 
ignore the shapes they were told to ignore, 
and were unable to filter out what wasn’t 
important to that particular task."
pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img1.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img2.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img3.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img4.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img5.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img6.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img7.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img8.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img9.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img10.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
"
pdf_image,MODULE 4_1_Neuro_mech-1#page=3#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_3_img1.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?"
pdf_image,MODULE 4_1_Neuro_mech-1#page=3#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_3_img2.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?"
pdf_image,MODULE 4_1_Neuro_mech-1#page=3#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_3_img3.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?"
pdf_image,MODULE 4_1_Neuro_mech-1#page=3#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_3_img4.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?"
pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img1.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea"
pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img2.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea"
pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img3.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea"
pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img4.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea"
pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img5.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea"
pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img6.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea"
pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img7.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea"
pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img8.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea"
pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img9.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea"
pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img10.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea"
